,State code,Institute,population,SUSTAINIBILITY SCORE,CA,roi,SDG Index Score
1976,GUJ,"Karnavati University,Gandhinagar",0.03677739979586842,0.5938566552901023,0.08,0.4664545213471228,0.5103686635944701
1977,RAJ,JECRC University,0.006354790432211297,0.8532423208191126,0.56,0.6162821532749934,0.7868663594470046
1978,GUJ,IIIT Surat,0.0029516460267297604,0.9180887372013652,0.55,0.8029700344736144,0.9158986175115208
1979,MAH,JBIMS Mumbai,0.003165899874090607,0.7758816837315131,0.86,0.8766905330151153,0.8940092165898618
1980,MP,Jaypee University ,0.003700713972701514,0.8714448236632536,0.82,0.9175285070273137,0.9642857142857143
1981,PJB,Chitkara University Patiala,0.0028680301509128193,0.9761092150170647,0.34,0.6303367806947758,0.7880184331797236
1982,GUJ,IIM Ahemdabad,0.019503468605754942,0.7053469852104663,0.29,0.7401219835587377,0.717741935483871
1983,GUJ,"Karnavati University,Gandhinagar",0.04295758642170636,0.5984072810011376,0.09,0.45929461681251654,0.5172811059907834
1984,PJB,Sant Lonogowal Institute of Technology,0.022335843314595424,0.7610921501706485,0.33,0.7552373375762397,0.7142857142857143
1985,RAJ,MNIT Jaipur,0.0072783773273814205,0.770193401592719,0.66,0.9029435163086714,0.8571428571428572
1986,DEL,Indira Gandhi Delhi Technical University,0.011172579685035497,0.8407281001137656,0.34,0.5250596658711217,0.7119815668202765
1987,GUJ,"Karnavati University,Gandhinagar",0.06009632750868214,0.6177474402730375,0.11,0.5014584990718641,0.5495391705069125
1988,BIH,Bhagalpur College of Engineering,0.016133450056972337,0.6450511945392491,0.3,0.5855210819411296,0.5403225806451613
1989,MAH,ICT Mumbai,0.00798014756713224,0.5301478953356086,0.16,0.4714929726862901,0.6082949308755761
1990,UP,Amity University Lucknow,0.003777154858788663,0.732650739476678,0.17,0.6279501458499072,0.599078341013825
1991,RAJ,"Government College, Khandar",0.007175369132533279,0.8407281001137656,0.62,0.6218509679130204,0.837557603686636
1992,BIH,IIT Patna,0.01147167738270423,0.7531285551763367,0.72,0.9400689472288517,0.8767281105990783
1993,TMU,SRM Chennai,0.002135888055505872,0.7804323094425483,0.64,0.7655794219040042,0.8525345622119817
1994,TMU,SRM Chennai,0.0023125550834396883,0.8088737201365187,0.64,0.8440731901352426,0.8352534562211982
1995,MP,Amity University Gwalior,0.06054940801790312,0.8953356086461888,0.5,0.5770352691593741,0.7707373271889402
1996,MAH,Savitri Bai Phule Pune University,0.007042296952275454,0.8782707622298066,0.51,0.6404136833731106,0.7223502304147466
1997,MAH,IIM Nagpur,0.8996781399612448,0.8020477815699658,0.32,0.6191991514187218,0.6486175115207373
1998,PJB,Sant Lonogowal Institute of Technology,0.02325122080405966,0.7292377701934015,0.35,0.7841421373640943,0.7119815668202765
1999,TMU,VIT Vellore,0.002859881056918079,0.46871444823663255,0.29,0.5462741978255105,0.5380184331797235
2000,UP,AIMT Lucknow,0.004042977323078531,0.9510807736063708,0.64,0.5995757093609122,0.8283410138248849
2001,RAJ,IIT Jodhpur,0.00615231349840068,0.8577929465301479,0.85,0.9000265181649428,0.9516129032258064
2002,JHK,BIT Deoghar,0.001787738702900125,0.725824800910125,0.69,0.5717316361707769,0.7407834101382489
2003,GUJ,DAIICT Gandhinagar,0.0034153210594428675,0.9783845278725825,0.63,0.7690267833465924,0.8271889400921659
2004,GUJ,"Karnavati University,Gandhinagar",0.03459577863213665,0.5949943117178611,0.08,0.46565897639883314,0.511520737327189
2005,PJB,Lovely Professional University,0.006471538476417868,0.5904436860068258,0.17,0.5550251922566959,0.5380184331797235
2006,GUJ,St.Xavier College,0.0005126074668257572,0.7758816837315131,0.37,0.3675417661097852,0.5299539170506913
2007,MAH,VIT Pune,0.0002374465054933807,0.8589306029579067,0.79,0.9156722354813047,0.891705069124424
2008,RAJ,MNIT Jaipur,0.007811671009832207,0.7986348122866894,0.82,0.8994961548660831,0.8928571428571429
2009,BIH,BIT Mesra Patna Campus,0.003904829140898681,0.7542662116040955,0.27,0.6165473349244232,0.6785714285714286
2010,RAJ,Rajasthan university,0.00022330411052798243,0.844141069397042,0.47,0.6081499159904534,0.73963133640553
2011,JHK,BIT Deoghar,0.0012896656571622326,0.7485779294653014,0.58,0.5330151153540175,0.6347926267281107
2012,MAH,NMIMS Mumbai,0.007162698062800321,0.8668941979522184,0.71,0.8255104746751525,0.8571428571428572
2013,UP,IIT BHU Varanasi ,0.00350893745852702,0.8486916951080773,0.52,0.5629806417395916,0.7649769585253458
2014,TMU,VIT Vellore,0.003605362559973387,0.4550625711035267,0.43,0.6255635110050384,0.5748847926267281
2015,MP,IITM Gwalior,0.053563260567408115,0.5984072810011376,0.24,0.6573853089366216,0.5253456221198157
2016,PJB,IIM Amritsar,0.007636809826738017,0.8691695108077361,0.68,0.5765049058605144,0.8629032258064517
2017,DEL,SRM University,0.012596187133174442,0.9271899886234357,0.68,0.8098647573587907,0.8801843317972351
2018,RAJ,Mahatma Gandhi,0.09653846081396576,0.6484641638225256,0.2,0.7292495359321135,0.631336405529954
2019,PJB,Thapar Institute of technology,0.0011790736152866275,0.7804323094425483,0.32,0.4492177141341819,0.6728110599078341
2020,RAJ,SKIT College,0.013397493436588553,0.6052332195676906,0.32,0.5833996287456907,0.5506912442396313
2021,DEL,Jamia College,0.02342674611727545,0.8304891922639362,0.82,0.8806682577565632,0.869815668202765
2022,RAJ,BITS Pilani,0.019498334396018672,0.540386803185438,0.15,0.18907451604348977,0.4470046082949309
2023,UP,IIIT Allahabad,0.024765731325580034,0.6541524459613196,0.43,0.6921241050119331,0.6036866359447005
2024,PJB,Thapar Institute of technology,0.001220918722040341,0.7861205915813423,0.32,0.44895253248475203,0.6762672811059909
2025,TMU,IITDM Kancheepuram,0.00025803243536615177,0.7872582480091013,0.34,0.6940687704057279,0.7534562211981568
2026,MP,IITM Gwalior,0.05509591790099458,0.6097838452787258,0.26,0.6576504905860514,0.5311059907834101
2027,GUJ,IIIT Surat,0.0031516887518264576,0.8976109215017065,0.56,0.769557146645452,0.8444700460829493
2028,DEL,Hindu College,0.003471812093820174,0.49943117178612056,0.13,0.32856006364359586,0.4447004608294931
2029,RAJ,JECRC University,0.006268164581228656,0.8589306029579067,0.53,0.6149562450278441,0.7822580645161291
2030,GUJ,"Nirma University,Ahemdabad",0.032270071387872745,0.926052332195677,0.59,0.6589763988332007,0.7707373271889402
2031,MAH,JBIMS Mumbai,0.0034539493078356628,0.7838452787258248,0.71,0.973481835057014,0.913594470046083
2032,DEL,Guru Gobind Singh Indraprastha university(GGSIPU),0.00026355376213212323,0.8043230944254834,0.42,0.7184654821532749,0.7050691244239632
2033,BIH,Bhagalpur College of Engineering,0.014956479637287277,0.6075085324232081,0.28,0.5855210819411296,0.5403225806451613
2034,DEL,SRM University,0.013469630450916174,0.9340159271899885,0.75,0.7955449482895783,0.891705069124424
2035,JHK,BIT Deoghar,0.0016727025294716227,0.7519908987485778,0.67,0.605674887297799,0.7373271889400922
2036,GUJ,IHM Gandhinagar,0.006721613272407228,0.8566552901023889,0.3,0.7178467250066295,0.7638248847926267
2037,RAJ,"AIIMS,Jodhpur",0.0002715836353024996,0.8407281001137656,0.27,0.49801113762927607,0.6716589861751152
2038,PJB,DAV University,0.00930692245912508,0.8213879408418657,0.29,0.6907981967647838,0.6440092165898618
2039,GUJ,Parul University,0.0004842448327096408,0.7053469852104663,0.55,0.8514982763192788,0.7626728110599079
2040,RAJ,Manipal University,0.002208639407728449,0.9374288964732651,0.42,0.582869265446831,0.7741935483870969
2041,MP,ITM University Gwalior,0.0009209843747041614,0.8418657565415244,0.71,0.9098382391938478,0.9078341013824884
2042,BIH,IIT Patna,0.011921915527212586,0.8043230944254834,0.76,0.9135507822858657,0.9043778801843319
2043,UP,IMS Ghaziabad,0.08902483344945512,0.8248009101251421,0.64,0.8918058870326173,0.8709677419354839
2044,RAJ, Poornima College,0.02867806296282602,0.8748577929465302,0.52,0.6642800318217978,0.805299539170507
2045,GUJ,SVNIT Surat,0.9919234960587201,0.931740614334471,0.35,0.9034738796075311,0.815668202764977
2046,GUJ,MICA Ahemdabad,0.007844096268863258,0.8509670079635949,1.0,0.931848316096526,0.8582949308755761
2047,MP,Jaypee University ,0.0036605695159424,0.8691695108077361,0.83,0.880933439405993,0.956221198156682
2048,MP,NIT Bhopal,0.0043993697437405745,0.949943117178612,0.54,0.6992840095465394,0.8018433179723502
2049,UP,IIT BHU Varanasi ,0.004033274150573261,0.863481228668942,0.56,0.5600636435958631,0.7788018433179723
2050,MP,ITM University Gwalior,0.000982631359085713,0.8156996587030717,0.68,0.8347918324051975,0.8202764976958526
2051,GUJ,"Karnavati University,Gandhinagar",0.05422830798805906,0.6257110352673492,0.11,0.47706178732431714,0.5414746543778802
2052,RAJ,Jaipur National University,0.005289975951097907,0.5255972696245734,0.22,0.647043224608857,0.5495391705069125
2053,PJB,Sant Lonogowal Institute of Technology,0.013968899211392537,0.7246871444823663,0.37,0.6141607000795545,0.6290322580645161
2054,TMU,VIT Vellore,0.002169255159049395,0.46530147895335605,0.17,0.5457438345266508,0.5103686635944701
2055,RAJ,Rajasthan university,0.0002752079483631551,0.8657565415244595,0.58,0.5727923627684964,0.7695852534562212
2056,JHK,NSU Jamshedpur,0.0004443837007331322,0.8646188850967007,0.64,0.6117740652346857,0.7857142857142858
2057,UP,IIT BHU Varanasi ,0.007893954417612143,0.9055745164960181,0.5,0.5841951736939803,0.805299539170507
2058,DEL,Amity University,0.0003893303292378582,0.8907849829351535,0.54,0.6428003182179793,0.7741935483870969
2059,PJB,Sant Lonogowal Institute of Technology,0.02000935622588039,0.720136518771331,0.33,0.6740917528507027,0.6923963133640554
2060,DEL,NSIT DELHI,0.008520057304036243,0.8509670079635949,0.69,0.7716785998408909,0.7937788018433181
2061,DEL,Delhi Technological University(DTU),0.0029412106981031054,0.8691695108077361,0.62,0.5823389021479713,0.7811059907834101
2062,MAH,NMIMS Mumbai,0.006894870584764244,0.9180887372013652,0.7,0.8395651020949351,0.9066820276497697
2063,MP,Amity University Gwalior,0.04953802821208767,0.8486916951080773,0.53,0.5746486343145054,0.751152073732719
2064,RAJ,Rajasthan university,0.00017124668821907066,0.7485779294653014,0.34,0.5968354990188278,0.7050691244239632
2065,RAJ,IIT Jodhpur,0.005751084930891328,0.8054607508532422,0.83,0.8955184301246353,0.913594470046083
2066,DEL,Lady shri Ram College,0.00542958143253086,0.8191126279863481,0.66,0.7764518695306285,0.8341013824884793
2067,MP,Amity University Gwalior,0.07342503614000459,0.9567690557451648,0.43,0.652877220896314,0.7868663594470046
2068,UP,IMS Ghaziabad,0.08869408612941267,0.8031854379977246,0.8,0.9236276849642004,0.9043778801843319
2069,DEL,AIIMS Delhi,0.00748122033925273,0.6200227531285551,0.35,0.34049323786793956,0.5910138248847926
2070,RAJ, Poornima College,0.030486759284051347,0.8668941979522184,0.53,0.709360912224874,0.8306451612903225
2071,PJB,IIM Amritsar,0.0073940376568904145,0.8270762229806599,0.72,0.6709095730575444,0.8963133640552995
2072,MAH,Savitri Bai Phule Pune University,0.0058661554679692056,0.8270762229806599,0.5,0.6372315035799523,0.6993087557603688
2073,JHK,NSU Jamshedpur,0.00044381705116792135,0.8600682593856654,0.65,0.5091487669053302,0.75
2074,DEL,AIIMS Delhi,0.004897591464859438,0.5437997724687144,0.3,0.3235216123044285,0.5391705069124424
2075,RAJ,Jaipur National University,0.008252393929958407,0.5551763367463025,0.26,0.7199681782020684,0.6209677419354839
2076,MAH,IHM Mumbai,0.028812229870771092,0.8088737201365187,0.51,0.35463625913550784,0.7188940092165899
2077,MAH,JBIMS Mumbai,0.002798856124720119,0.7656427758816836,0.73,0.9814372845399099,0.869815668202765
2078,MP,Amity University Gwalior,0.0747154935637004,0.9510807736063708,0.44,0.6518164942985946,0.7972350230414748
2079,MP,Rabindranath tagore university Bhopal,0.012405998359860886,0.8794084186575654,0.54,0.7467515247944843,0.8122119815668203
2080,UP,Invertis University Bareilly,0.0031336569527909367,0.8088737201365187,0.67,0.7810483514187218,0.7304147465437788
2081,PJB,DAV University,0.012428912602303582,0.8361774744027303,0.34,0.756563245823389,0.684331797235023
2082,BIH,BIT Mesra Patna Campus,0.0035678739224017154,0.7394766780432309,0.23,0.590559533280297,0.6509216589861752
2083,DEL,Guru Gobind Singh Indraprastha university(GGSIPU),0.0002939094879120134,0.8168373151308304,0.43,0.6983116767966057,0.7453917050691244
2084,UP,Dr. APJ Abdul Kalam Technical University,0.03363793889282787,0.8521046643913538,0.55,0.9193847785733227,0.8536866359447004
2085,GUJ,DAIICT Gandhinagar,0.0029147058049501617,0.9465301478953356,0.57,0.747281888093344,0.7937788018433181
2086,BIH,IIT Patna,0.003139258928938095,0.7997724687144482,0.81,0.9379474940334128,0.8675115207373272
2087,KER,NIT Calicut,0.0015981130726569447,0.931740614334471,0.67,0.8003182179793158,0.8675115207373272
2088,GUJ,IIT Gandhinagar,0.0004459202467694898,0.6370875995449374,0.32,0.4964200477326968,0.5414746543778802
2089,KER,IIM Kozhikode,0.003949242404468981,0.7428896473265073,0.27,0.45160434897905066,0.7788018433179723
2090,RAJ,SKIT College,0.011684452190544,0.5813424345847554,0.52,0.5812781755502519,0.5495391705069125
2091,RAJ,"Mohari Devi Madhav PG College, Sikar",0.00018795513610415517,0.8703071672354948,0.61,0.6728542384513392,0.7880184331797236
2092,BIH,BIT Mesra Patna Campus,0.0037108575609579616,0.7451649601820249,0.23,0.5881728984354283,0.663594470046083
2093,GUJ,SVNIT Surat,0.9619127665912808,0.8794084186575654,0.28,0.8552108194112967,0.7730414746543779
2094,BIH,Bhagalpur College of Engineering,0.010256850844788874,0.5881683731513083,0.27,0.5462741978255105,0.48847926267281105
2095,TMU,IITDM Kancheepuram,0.0002239570198661152,0.7508532423208191,0.48,0.7004331299920445,0.7338709677419355
2096,RAJ,JECRC University,0.002014221801644816,0.9078498293515358,0.55,0.6154866083267038,0.849078341013825
2097,JHK,NIT Jamshedpur,0.020924451793159955,0.8270762229806599,0.42,0.6077963404932378,0.706221198156682
2098,GUJ,DAIICT Gandhinagar,0.0036236559435235413,0.9624573378839589,0.72,0.7515247944842216,0.847926267281106
2099,JHK,NIFFT Ranchi,0.01988018467047616,0.7872582480091013,0.37,0.6146910633784142,0.7523041474654378
2100,UP,IIT BHU Varanasi ,0.004923338253829223,0.8919226393629124,0.46,0.571466454521347,0.7822580645161291
2101,RAJ,"Mohari Devi Madhav PG College, Sikar",0.0001907470072911655,0.8646188850967007,0.55,0.6930080438080085,0.7926267281105991
2102,GUJ,SVNIT Surat,0.9297686246536886,0.8452787258248008,0.26,0.8552108194112967,0.7350230414746544
2103,DEL,Amity University,0.00035981475962024845,0.8339021615472126,0.48,0.6601255192787059,0.7200460829493088
2104,MAH,Savitri Bai Phule Pune University,0.004859136437311454,0.7792946530147895,0.37,0.6382922301776717,0.6589861751152074
2105,DEL,National Law University ,0.017832316648299016,0.7451649601820249,0.26,0.6282153274993371,0.6278801843317973
2106,JHK,IIM Ranchi,0.002014680451169133,0.5642775881683731,0.53,0.7281888093343941,0.7327188940092166
2107,DEL,Guru Gobind Singh Indraprastha university(GGSIPU),0.00027573322128932206,0.8088737201365187,0.38,0.7138690002651816,0.7108294930875576
2108,DEL,Guru Gobind Singh Indraprastha university(GGSIPU),0.0002676781013561393,0.7997724687144482,0.42,0.7177583311588437,0.706221198156682
2109,RAJ,"Mohari Devi Madhav PG College, Sikar",0.00018931846129570205,0.8703071672354948,0.58,0.684522231026253,0.7949308755760369
2110,RAJ,BIT JAIPUR,0.0004922326279420064,0.8270762229806599,0.32,0.8245381419252187,0.6624423963133641
2111,MP,Rabindranath tagore university Bhopal,0.010252667596451642,0.8339021615472126,0.5,0.6661363033678068,0.7569124423963134
2112,RAJ,Rajasthan university,0.00021735078359843437,0.8111490329920363,0.43,0.6081499159904534,0.7327188940092166
2113,MAH,VIT Pune,0.00022296117533319516,0.8452787258248008,0.75,0.8652877220896313,0.8790322580645161
2114,MP,ITM University Gwalior,0.0009471736833220248,0.8054607508532422,0.65,0.9124900556881463,0.8675115207373272
2115,TMU,NIT Trichy,0.00040401552960359457,0.7292377701934015,0.55,0.9437814903208697,0.881336405529954
2116,GUJ,MICA Ahemdabad,0.007880672516479063,0.8407281001137656,1.0,0.9398037655794218,0.8559907834101382
2117,RAJ, Poornima College,0.03183191592326416,0.8782707622298066,0.55,0.7870591355078228,0.849078341013825
2118,KER,IIM Kozhikode,0.003993562395276691,0.8043230944254834,0.25,0.5157783081410766,0.783410138248848
2119,PJB,Chandigarh University,0.04432812166793137,0.8521046643913538,0.85,0.8650225404402014,0.9112903225806451
2120,DEL,Delhi University(DU),0.14564405545971534,0.9442548350398179,0.64,0.7250066295412356,0.8294930875576038
2121,RAJ,"AIIMS,Jodhpur",0.0002357858295398915,0.8555176336746302,0.23,0.5600636435958631,0.6589861751152074
2122,GUJ,NIFT Gandhinagar,0.0073841556531486,0.8589306029579067,0.69,0.8857067090957306,0.9274193548387097
2123,UP,IIT Kanpur,0.04167802087226463,0.8236632536973834,0.82,0.7987271280827366,0.8709677419354839
2124,UP,IIM Lucknow,0.006291165784743242,0.8452787258248008,0.82,0.8936621585786263,0.8525345622119817
2125,DEL,Delhi University(DU),0.1420722942371404,0.9146757679180887,0.62,0.7838769557146645,0.8260368663594471
2126,MAH,ICT Mumbai,0.00687893777353649,0.5221843003412969,0.14,0.4370193582604084,0.5495391705069125
2127,PJB,Lovely Professional University,0.008475435754672791,0.6200227531285551,0.21,0.5982498011137629,0.6002304147465438
2128,MP,IITM Gwalior,0.0789682462389375,0.6848691695108077,0.24,0.6876160169716256,0.6129032258064516
2129,JHK,NIT Jamshedpur,0.02533089904607393,0.8953356086461888,0.48,0.624502784407319,0.8064516129032259
2130,RAJ, Poornima College,0.030762226011733267,0.8759954493742889,0.55,0.7027313709891275,0.8398617511520738
2131,GUJ,IIT Gandhinagar,0.00041980176934727775,0.626848691695108,0.19,0.5112702201007691,0.5311059907834101
2132,RAJ,JECRC University,0.007220836448450747,0.8941979522184299,0.68,0.6534075841951736,0.8536866359447004
2133,MP,ITM University Gwalior,0.0009367201209222318,0.8339021615472126,0.74,0.8326703792097586,0.8870967741935484
2134,KER,IIM Kozhikode,0.004116127714413242,0.7610921501706485,0.36,0.5332802970034474,0.7822580645161291
2135,DEL,Jamia College,0.026853330739424818,0.8327645051194539,0.95,0.9201803235216123,0.9043778801843319
2136,DEL,Guru Gobind Singh Indraprastha university(GGSIPU),0.0003059094145336999,0.800910125142207,0.46,0.7089189427738001,0.7327188940092166
2137,MP,Jaypee University ,0.0036431864184512104,0.8646188850967007,0.81,0.8801378944577034,0.9539170506912442
2138,JHK,NIFFT Ranchi,0.019649829700135516,0.7645051194539249,0.35,0.6144258817289843,0.7407834101382489
2139,TMU,SRM Chennai,0.00241699042168536,0.8612059158134243,0.64,0.7769822328294882,0.8283410138248849
2140,DEL,SRM University,0.01360095078635482,0.9397042093287826,0.77,0.8509679130204189,0.903225806451613
2141,MP,Jaypee University ,0.003735304141643215,0.8725824800910125,0.87,0.9029435163086714,0.9769585253456221
2142,RAJ,IIM Udaipur,0.015555773266806823,0.7349260523321955,0.79,0.9474940334128878,0.8317972350230415
2143,BIH,IIT Patna,0.00274346823361766,0.794084186575654,0.77,0.9392734022805621,0.8594470046082949
2144,GUJ,DAIICT Gandhinagar,0.0035511703836093988,0.974971558589306,0.67,0.7533810660302307,0.8421658986175115
2145,UP,IMT Ghaziabad,0.0018816447384575844,0.8657565415244595,0.45,0.7509944311853619,0.7684331797235023
2146,PJB,Chandigarh University,0.045033112272537944,0.8600682593856654,0.88,0.8660832670379209,0.9320276497695853
2147,TMU,Coimbatore Institute of Technology,0.018796496831567033,0.8589306029579067,0.42,0.7578891540705383,0.7350230414746544
2148,JHK,Ranchi University,0.0024911310471612573,0.9078498293515358,0.64,0.6629541235746486,0.8629032258064517
2149,BIH,IIT Patna,0.011382127115029846,0.7565415244596132,0.73,0.9223017767170512,0.8790322580645161
2150,MAH,IHM Mumbai,0.01983420821150876,0.7645051194539249,0.5,0.3970653230442853,0.6612903225806451
2151,MP,IITM Gwalior,0.08543405650539418,0.6723549488054608,0.28,0.6791302041898701,0.6278801843317973
2152,PJB,NIT Jalandhar,0.0017369197745666616,0.6996587030716723,0.2,0.6234420578095995,0.6682027649769585
2153,BIH,BIT Mesra Patna Campus,0.004260302859914159,0.78839590443686,0.34,0.6125696101829753,0.7269585253456221
2154,DEL,Guru Gobind Singh Indraprastha university(GGSIPU),0.00023177019165573646,0.8179749715585893,0.43,0.7273048705383187,0.7039170506912443
2155,TMU,NIT Trichy,0.00033923233624231163,0.7053469852104663,0.59,0.9520021214531954,0.8525345622119817
2156,KER,"Indian Institute of Space Science and Technology,Thiruvanthapuram",0.0014472622622906301,0.6461888509670078,0.71,0.4256165473349244,0.5841013824884793
2157,PJB,DAV University,0.011121763561897901,0.8361774744027303,0.29,0.7517899761336515,0.6682027649769585
2158,UP,IIT BHU Varanasi ,0.00741994644592154,0.9158134243458474,0.45,0.5796870856536727,0.8029953917050692
2159,RAJ,BITS Pilani,0.0284590557110679,0.5767918088737202,0.27,0.1530098117210289,0.5645161290322581
2160,TMU,NIT Trichy,0.0003521818216651064,0.7224118316268486,0.66,0.9594272076372314,0.8594470046082949
2161,PJB,Guru nanak dev University Amritsar,0.05708536561533662,0.7986348122866894,0.82,0.8554760010607266,0.8928571428571429
2162,GUJ,NIFT Gandhinagar,0.0073870309789126655,0.8623435722411831,0.75,0.8926014319809069,0.9320276497695853
2163,UP,Dr. APJ Abdul Kalam Technical University,0.03497252765790931,0.8805460750853242,0.56,0.92442322991249,0.8755760368663594
2164,MAH,NMIMS Mumbai,0.00704908201977968,0.8725824800910125,0.73,0.816759480243967,0.881336405529954
2165,RAJ,LNMIIT,0.0004920390694271573,0.9453924914675766,0.38,0.6120392468841156,0.7315668202764977
2166,GUJ,St.Xavier College,0.0005455096091542619,0.7736063708759954,0.33,0.3675417661097852,0.5311059907834101
2167,RAJ,Mahatma Gandhi,0.08974913432111377,0.6325369738339022,0.2,0.7395916202598779,0.6405529953917051
2168,MAH,IHM Mumbai,0.020075263601485527,0.7895335608646189,0.5,0.4006010784407319,0.6785714285714286
2169,GUJ,IIT Gandhinagar,0.0005598651990055811,0.7042093287827076,0.22,0.45894104131530095,0.6059907834101382
2170,KER,"Indian Institute of Space Science and Technology,Thiruvanthapuram",0.0013890207856920784,0.5904436860068258,0.69,0.4250861840360647,0.5529953917050692
2171,MAH,NMIMS Mumbai,0.006824357778843836,0.9032992036405005,0.76,0.8965791567223548,0.923963133640553
2172,RAJ,Jaipur National University,0.00849558407399025,0.5574516496018203,0.26,0.7199681782020684,0.6221198156682027
2173,BIH,BIT Mesra Patna Campus,0.004576902875898445,0.7747440273037541,0.4,0.6610978520286396,0.7338709677419355
2174,UP,AIMT Lucknow,0.0036603184509122694,0.8828213879408418,0.67,0.5775656324582339,0.7684331797235023
2175,TMU,VIT Vellore,0.0026085369097987293,0.46643913538111487,0.25,0.5457438345266508,0.5311059907834101
2176,TMU,NIT Trichy,0.0003763948697944003,0.7030716723549487,0.57,0.9437814903208697,0.8652073732718893
2177,MAH,NMIMS Mumbai,0.006854125114790543,0.899886234357224,0.68,0.8650225404402014,0.9112903225806451
2178,MP,NIT Bhopal,0.004190090911250528,0.8555176336746302,0.44,0.6207902413153009,0.6808755760368664
2179,GUJ,IIM Ahemdabad,0.013749381413986551,0.6313993174061433,0.22,0.6555290373906125,0.5910138248847926
2180,GUJ,NIFT Gandhinagar,0.007183914460444286,0.8156996587030717,0.68,0.8363829223017766,0.8582949308755761
2181,KER,NIT Calicut,0.001403501206759496,0.9124004550625711,0.68,0.8210023866348449,0.9043778801843319
2182,PJB,DAV University,0.010505433276576787,0.8259385665529009,0.28,0.694245558207372,0.6589861751152074
2183,GUJ,NIFT Gandhinagar,0.007380467521881962,0.8941979522184299,0.88,0.9268098647573587,0.9504608294930876
2184,DEL,St.stephen College,0.013320009718937705,0.6370875995449374,0.31,0.6096526120392468,0.599078341013825
2185,UP,Sharda University,0.011031867553832862,0.838452787258248,0.37,0.6913285600636435,0.7730414746543779
2186,MP,NIT Bhopal,0.004329455145838886,0.9032992036405005,0.5,0.6547334924423229,0.7626728110599079
2187,RAJ,JECRC University,0.002116379320846175,0.8782707622298066,0.46,0.5547600106072659,0.7672811059907834
2188,MAH,IIT Bombay,0.0005650113308242904,0.8794084186575654,0.36,0.8376204367011402,0.7799539170506913
2189,JHK,IIIT Ranchi,0.03624845346571311,0.7508532423208191,0.23,0.5253248475205515,0.6820276497695853
2190,GUJ,IIIT Surat,0.0028340690471443785,0.8725824800910125,0.78,0.8687350835322196,0.9389400921658987
2191,TMU,VIT Vellore,0.00277850092220744,0.45164960182025027,0.26,0.5454786528772209,0.5322580645161291
2192,MP,Jaypee University ,0.003633495168028378,0.8657565415244595,0.8,0.8817289843542826,0.9527649769585254
2193,DEL,IIT Delhi,0.0014517337445032344,0.6780432309442548,0.68,0.5367276584460355,0.641705069124424
2194,RAJ, Poornima College,0.02642735613657137,0.844141069397042,0.39,0.5401750198886236,0.7638248847926267
2195,RAJ,Mahatma Gandhi,0.11132677527069429,0.7383390216154722,0.2,0.7260673561389551,0.7050691244239632
2196,MAH,Jai Hind College,0.18071597962279354,0.7986348122866894,0.33,0.6937151949085123,0.7453917050691244
2197,RAJ,"Mohari Devi Madhav PG College, Sikar",0.0001959744897900289,0.8600682593856654,0.54,0.6901794396181384,0.8110599078341014
2198,TMU,NIT Trichy,0.00030333073823261044,0.6916951080773606,0.57,0.9803765579421904,0.8225806451612904
2199,TMU,IITDM Kancheepuram,0.00021017088477587423,0.7133105802047781,0.39,0.7467515247944843,0.7165898617511521
2200,MAH,K.J Somaiya College,0.049608323615328354,0.831626848691695,0.46,0.588703261734288,0.7165898617511521
2201,RAJ,IIT Jodhpur,0.006242336441578718,0.8543799772468713,0.89,0.9016176080615221,0.9573732718894009
2202,GUJ,SVNIT Surat,0.8833633003290959,0.8270762229806599,0.19,0.8690002651816493,0.7165898617511521
2203,PJB,Chandigarh University,0.044816034995536574,0.8725824800910125,0.87,0.8626359055953328,0.9216589861751152
2204,DEL,Lady shri Ram College,0.004923283552509808,0.8475540386803185,0.72,0.8507027313709891,0.8605990783410139
2205,MAH,ICT Mumbai,0.006769234277451878,0.552901023890785,0.14,0.43410236011667985,0.5529953917050692
2206,PJB,NIT Jalandhar,0.0017820350384027738,0.70193401592719,0.21,0.6138955184301246,0.6693548387096775
2207,MAH,NMIMS Mumbai,0.006993797219625347,0.8987485779294653,0.71,0.7788385043754972,0.891705069124424
2208,GUJ,Silver Oak University,0.0040341479690859505,0.8145620022753127,0.91,0.9445770352691593,0.9711981566820277
2209,JHK,IIM Ranchi,0.0017873459754786916,0.5790671217292377,0.56,0.664014850172368,0.7039170506912443
2210,PJB,Thapar Institute of technology,0.001007794667315082,0.7485779294653014,0.33,0.4855476001060726,0.6601382488479263
2211,UP,IMS Ghaziabad,0.08896243537388007,0.800910125142207,0.75,0.9201803235216123,0.8997695852534562
2212,GUJ,"Karnavati University,Gandhinagar",0.0023610253615331876,0.5449374288964732,0.37,0.30628480509148764,0.5195852534562212
2213,KER,"Indian Institute of Space Science and Technology,Thiruvanthapuram",0.0015318017488469063,0.7246871444823663,0.72,0.5035799522673031,0.6290322580645161
2214,GUJ,"Karnavati University,Gandhinagar",0.03568371494018692,0.5949943117178611,0.08,0.46618933969769294,0.511520737327189
2215,DEL,Amity University,0.00036763424310057134,0.8532423208191126,0.48,0.6587112171837709,0.7235023041474654
2216,MAH,Savitri Bai Phule Pune University,0.005241579309395927,0.7918088737201364,0.39,0.6290108724476265,0.6658986175115207
